date,longitude,latitude,resight,size
08/18/1983,-50.95,51.35,0,SM
08/18/1983,-50.42,51.3,0,LG
08/18/1983,-46.55,51.73,0,MED
08/18/1983,-49.63,51.63,0,MED
08/18/1983,-50.55,51.55,0,SM
08/18/1983,-50.87,51.37,0,MED
08/18/1983,-52.5,51.9,0,MED
08/18/1983,-52.98,51.8,0,SM
08/21/1983,-52.63,51.97,1,SM
08/24/1983,-54.08,51.83,1,SM
08/24/1983,-52.82,51.83,1,MED
08/19/1983,-51.67,49.75,0,SM
08/23/1983,-51.17,49.38,1,LG
08/20/1983,-52.6,49.93,0,SM
08/20/1983,-49.42,50.18,0,SM
08/20/1983,-51.08,51.1,0,SM
08/21/1983,-53.2,51.82,0,MED
08/22/1983,-53.52,49.78,0,BBGR
08/23/1983,-51.19,49.38,0,LG
08/27/1983,-52.62,51.92,0,MED
08/29/1983,-51.5,51.88,0,MED
08/29/1983,-51.51,51.88,0,SM
09/01/1983,-50.2,51.5,0,LG
09/02/1983,-50.68,51.88,0,MED
09/02/1983,-52.62,51.85,0,LG
09/05/1983,-50.69,51.58,0,LG
09/08/1983,-50.62,51.32,0,MED
09/08/1983,-50.42,50.87,0,MED
