data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#berg,#growler,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,description
IOT,1,210,210,N,Ship,Cleopatra,Visual,46.03333333,-47.68333333,1954,1954,Febuary,2/21/54,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,211,211,N,Ship,Claxton,Visual,46.51666667,-47.9,1954,1954,Febuary,2/21/54,,Small,,,,2,,,,,,,,,,,,,,,,,,
IOT,1,212,212,N,Ship,USCGC Ingham,Visual,46.56666667,-47.83333333,1954,1954,Febuary,2/21/54,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,213,213,N,Ship,Trollafoss,Visual,57.65,-46.18333333,1954,1954,Febuary,2/21/54,,Berg,2,,,,,,,,,,,,,,,,,,,,,
IOT,1,214,214,N,Ship,Trollafoss,Visual,57.75,-46.18333333,1954,1954,Febuary,2/21/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,219,219,N,Aircraft,Ice Patrol,Visual,45.53333333,-48.38333333,1954,1954,Febuary,2/23/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,220,210,Y,Ship,Carl Gorthon,Visual,45.75,-47.75,1954,1954,Febuary,2/23/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,221,221,N,Aircraft,Ice Patrol,Visual,45.83333333,-47,1954,1954,Febuary,2/23/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,222,222,N,Ship,Carl Gorthon,Visual,45.83333333,-47.46666667,1954,1954,Febuary,2/23/54,,Growler,,2,,,,,,,,,,,,,,,,,,,,
IOT,1,223,223,N,Ship,Carl Gorthon,Visual,45.83333333,-47.66666667,1954,1954,Febuary,2/23/54,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,224,224,N,Aircraft,Ice Patrol,Visual,46.08333333,-46.88333333,1954,1954,Febuary,2/23/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,225,225,N,Ship,Lyngenfjord,Visual,46.15,-48.28333333,1954,1954,Febuary,2/23/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,226,226,N,Aircraft,Ice Patrol,Visual,46.2,-47.33333333,1954,1954,Febuary,2/23/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,227,227,N,Ship,Lyngenfjord,Visual,46.23333333,-47.76666667,1954,1954,Febuary,2/23/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,228,228,N,Aircraft,Ice Patrol,Visual,46.3,-47.83333333,1954,1954,Febuary,2/23/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,229,229,N,Ship,Lyngenfjord,Visual,46.31666667,-48.21666667,1954,1954,Febuary,2/23/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,230,230,N,Aircraft,Ice Patrol,Visual,46.33333333,-47,1954,1954,Febuary,2/23/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,231,231,N,Ship,USN,Visual,46.33333333,-47.58333333,1954,1954,Febuary,2/23/54,,Medium,,,,,1,,,,,,,,30,E,,,,,,,,
IOT,1,232,232,N,Ship,USN,Visual,46.45,-47.71666667,1954,1954,Febuary,2/23/54,,Small,,,,1,,,,,,,,,15,E,,,,,,,,
IOT,1,233,233,N,Ship,Lyngenfjord,Visual,46.46666667,-48.18333333,1954,1954,Febuary,2/23/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,234,234,N,Aircraft,Ice Patrol,Visual,46.48333333,-47.66666667,1954,1954,Febuary,2/23/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,235,235,N,Ship,Sarek,Visual,46.5,-47.21666667,1954,1954,Febuary,2/23/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,236,236,N,Aircraft,Ice Patrol,Visual,46.61666667,-47.53333333,1954,1954,Febuary,2/23/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,237,237,N,Aircraft,Ice Patrol,Visual,46.75,-47.28333333,1954,1954,Febuary,2/23/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,238,238,N,Ship,USN,Visual,46.75,-47.75,1954,1954,Febuary,2/23/54,,Bergy bit,,,1,,,,,,,,,,,,,,,,,,,
IOT,1,239,239,N,Aircraft,Ice Patrol,Visual,46.78333333,-47.13333333,1954,1954,Febuary,2/23/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,240,240,N,Aircraft,Ice Patrol,Visual,46.9,-47.16666667,1954,1954,Febuary,2/23/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,241,241,N,Ship,Sarek,Visual,47.01666667,-43.75,1954,1954,Febuary,2/23/54,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,242,187,Y,Ship,Lyngenfjord,Visual,47.15,-45.7,1954,1954,Febuary,2/23/54,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,243,243,N,Aircraft,Ice Patrol,Visual,47.25,-45.83333333,1954,1954,Febuary,2/23/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,244,244,N,Aircraft,Ice Patrol,Visual,47.33333333,-45.83333333,1954,1954,Febuary,2/23/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,245,245,N,Aircraft,Ice Patrol,Visual,47.5,-48.73333333,1954,1954,Febuary,2/23/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,246,246,N,Aircraft,Ice Patrol,Visual,47.5,-49,1954,1954,Febuary,2/23/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,247,247,N,Aircraft,Ice Patrol,Visual,47.53333333,-48.16666667,1954,1954,Febuary,2/23/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,248,248,N,Aircraft,Ice Patrol,Visual,47.55,-47.55,1954,1954,Febuary,2/23/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,249,249,N,Aircraft,Ice Patrol,Visual,47.75,-49.06666667,1954,1954,Febuary,2/23/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,250,250,N,Aircraft,Ice Patrol,Visual,47.83333333,-48.16666667,1954,1954,Febuary,2/23/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,251,251,N,Aircraft,Ice Patrol,Visual,47.83333333,-49.25,1954,1954,Febuary,2/23/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,252,252,N,Aircraft,Ice Patrol,Visual,48.06666667,-48.41666667,1954,1954,Febuary,2/23/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,253,253,N,Aircraft,Ice Patrol,Visual,48.13333333,-48.7,1954,1954,Febuary,2/23/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,254,254,N,Aircraft,Ice Patrol,Visual,48.25,-48.41666667,1954,1954,Febuary,2/23/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,255,255,N,Aircraft,Ice Patrol,Visual,48.25,-49,1954,1954,Febuary,2/23/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,256,256,N,Aircraft,Ice Patrol,Visual,48.7,-48.86666667,1954,1954,Febuary,2/23/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,257,257,N,Aircraft,Ice Patrol,Visual,48.83333333,-47.83333333,1954,1954,Febuary,2/23/54,,Growler,,2,,,,,,,,,,,,,,,,,,,,
IOT,1,260,260,N,Aircraft,Ice Patrol,Visual,45.46666667,-48.73333333,1954,1954,Febuary,2/24/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,261,261,N,Aircraft,Ice Patrol,Visual,45.73333333,-48.35,1954,1954,Febuary,2/24/54,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,262,262,N,Aircraft,Ice Patrol,Visual,45.76666667,-48.11666667,1954,1954,Febuary,2/24/54,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,263,263,N,Aircraft,Ice Patrol,Visual,45.8,-48.46666667,1954,1954,Febuary,2/24/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,264,264,N,Aircraft,Ice Patrol,Visual,46.1,-47.75,1954,1954,Febuary,2/24/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,265,265,N,Aircraft,Ice Patrol,Visual,46.16666667,-47.8,1954,1954,Febuary,2/24/54,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,266,266,N,Aircraft,Ice Patrol,Visual,46.2,-48.05,1954,1954,Febuary,2/24/54,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,267,267,N,Aircraft,Ice Patrol,Visual,46.28333333,-46.6,1954,1954,Febuary,2/24/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,268,268,N,Aircraft,Ice Patrol,Visual,46.3,-48.11666667,1954,1954,Febuary,2/24/54,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,269,269,N,Aircraft,Ice Patrol,Visual,46.41666667,-47.66666667,1954,1954,Febuary,2/24/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,270,270,N,Aircraft,Ice Patrol,Visual,46.5,-47.76666667,1954,1954,Febuary,2/24/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,271,271,N,Aircraft,Ice Patrol,Visual,46.53333333,-47.46666667,1954,1954,Febuary,2/24/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,272,272,N,Aircraft,Ice Patrol,Visual,47.16666667,-45.61666667,1954,1954,Febuary,2/24/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,273,273,N,Aircraft,Ice Patrol,Visual,47.41666667,-48.36666667,1954,1954,Febuary,2/24/54,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,274,274,N,Aircraft,Ice Patrol,Visual,47.61666667,-48.58333333,1954,1954,Febuary,2/24/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,275,275,N,Aircraft,Ice Patrol,Visual,47.86666667,-47.63333333,1954,1954,Febuary,2/24/54,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,276,276,N,Miscellaneous,Narsarssauk AB,Unknown,60.86666667,-46.51666667,1954,1954,Febuary,2/24/54,,Berg,30,,,,,,,,,,,,,,,,,,,,,Narsak to seaward
IOT,1,278,278,N,Miscellaneous,Narsarssauk AB,Unknown,60.68333333,-46.55,1954,1954,Febuary,2/24/54,,Bergy bit,,,1,,,,,,,,,,,,,,,,,,,BW- 3 harbor
IOT,1,281,281,N,Miscellaneous,O. S. V. Bravo,Unknown,56.78333333,-51.05,1954,1954,Febuary,2/25/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,282,282,N,Miscellaneous,O. S. V. Bravo,Unknown,56.96666667,-51.16666667,1954,1954,Febuary,2/25/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,283,283,N,Miscellaneous,Narsarssauk AB,Unknown,60.86666667,-46.51666667,1954,1954,Febuary,2/25/54,,Berg,24,,,,,,,,,,,,,,,,,,,,,Narsak to seaward
IOT,1,284,284,N,Miscellaneous,Narsarssauk AB,Unknown,60.91666667,-46.06666667,1954,1954,Febuary,2/25/54,,Bergy bit,,,2,,,,,,,,,,,,,,,,,,,Fjord
IOT,1,287,287,N,Ship,Ice Patrol,Visual,47.33333333,-46.6,1954,1954,Febuary,2/26/54,,Growler,,2,,,,,,,,,,,,,,,,,,,,
IOT,1,288,288,N,Ship,Pedro de Barcelos,Visual,49.48333333,-48,1954,1954,Febuary,2/28/54,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,289,289,N,Ship,Bedford Second,Radar,46.91666667,-52.85,1954,1954,March,3/1/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,possible berg
IOT,1,290,290,N,Ship,Newfoundland,Visual,47.6,-47.5,1954,1954,March,3/1/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,291,291,N,Ship,Nova Scotia,Radar,46.63333333,-48.6,1954,1954,March,3/2/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,possible berg
IOT,1,292.1,292.1,N,Ship,USS Cavalla,Visual,56.03333333,-33.35,1954,1954,March,3/2/54,,Large,,,,,,1,,,,,,,,,,,,,,,,large berg and growler within a 15 mile area
IOT,1,292.2,292.2,N,Ship,USS Cavalla,Visual,56.03333333,-33.35,1954,1954,March,3/2/54,,Growler,,7,,,,,,,,,,,,,,,,,,,,large berg and growler within a 15 mile area
IOT,1,294,294,N,Ship,Issac Carter,Radar,46.91666667,-52.85,1954,1954,March,3/3/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,possible berg
IOT,1,295,295,N,Aircraft,Ice Patrol,Radar,47.16666667,-51.63333333,1954,1954,March,3/3/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,possible berg
IOT,1,296,296,N,Aircraft,Ice Patrol,Radar,42.46666667,-52.45,1954,1954,March,3/3/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,possible berg
IOT,1,298,298,N,Ship,USCGC Spencer,Visual,47.13333333,-49.03333333,1954,1954,March,3/4/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,299,299,N,Ship,USCGC Spencer,Radar,47.23333333,-49.11666667,1954,1954,March,3/4/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,possible berg
IOT,1,300,300,N,Ship,USCGC Spencer,Radar,47.43333333,-47.7,1954,1954,March,3/4/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,possible berg
IOT,1,301,301,N,Ship,USCGC Spencer,Radar,47.46666667,-47.05,1954,1954,March,3/4/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,possible berg
IOT,1,302,302,N,Ship,USCGC Spencer,Radar,47.6,-47.53333333,1954,1954,March,3/4/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,possible berg
IOT,1,303,303,N,Ship,USCGC Spencer,Radar,47.61666667,-47.76666667,1954,1954,March,3/4/54,,Unidentified,,,,,,,,,x,,,,,,,,,,,,,"Many radar targets, possible growlers, within 16 mile radius."
IOT,1,304,304,N,Ship,USCGC Spencer,Visual,47.66666667,-47.48333333,1954,1954,March,3/4/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,305,305,N,Ship,USCGC Spencer,Radar,47.68333333,-47.5,1954,1954,March,3/4/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,
IOT,1,306,306,N,Ship,USCGC Spencer,Radar,48.2,-46.6,1954,1954,March,3/4/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,
IOT,1,307,307,N,Ship,USCGC Spencer,Radar,48.26666667,-46.45,1954,1954,March,3/4/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,
IOT,1,308,308,N,Miscellaneous,Narsarssauk AB,Unknown,60.86666667,-46.51666667,1954,1954,March,3/4/54,,Berg,5,,,,,,,,,,,,,,,,,,,,,Narsak to seaward
IOT,1,309,309,N,Miscellaneous,Narsarssauk AB,Unknown,60.91666667,-46.06666667,1954,1954,March,3/4/54,,Bergy bit,,,6,,,,,,,,,,,,,,,,,,,Fjord
IOT,1,314,314,N,Ship,USCGC Spencer,Visual,47.15,-46.38333333,1954,1954,March,3/5/54,,Medium,,,,,1,,,,,,,,30,E,,,,,,,,
IOT,1,315,315,N,Ship,USCGC Spencer,Visual,47.2,-47.16666667,1954,1954,March,3/5/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,316,316,N,Ship,USCGC Spencer,Visual,47.61666667,-47.96666667,1954,1954,March,3/5/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,317,317,N,Ship,USCGC Spencer,Visual,47.68333333,-48.16666667,1954,1954,March,3/5/54,,Small,,,,1,,,,,,,,,10,E,,,,,,,,
IOT,1,318,318,N,Ship,USCGC Spencer,Visual,48.31666667,-49.35,1954,1954,March,3/5/54,,Small,,,,1,,,,,,,,,15,E,,,,,,,,
IOT,1,319,319,N,Ship,USCGC Spencer,Visual,48.36666667,-49.68333333,1954,1954,March,3/5/54,,Small,,,,1,,,,,,,,,10,E,,,,,,,,
IOT,1,320,320,N,Ship,USCGC Spencer,Visual,48.6,-50.03333333,1954,1954,March,3/5/54,,Medium,,,,,1,,,,,,,,30,E,,,,,,,,
IOT,1,321,321,N,Miscellaneous,Narsarssauk AB,Unknown,60.86666667,-46.51666667,1954,1954,March,3/5/54,,Berg,13,,,,,,,,,,,,,,,,,,,,,Narsak to seaward
IOT,1,322,322,N,Miscellaneous,Narsarssauk AB,Unknown,60.91666667,-46.06666667,1954,1954,March,3/5/54,,Bergy bit,,,3,,,,,,,,,,,,,,,,,,,Fjord
IOT,1,323.1,323.1,N,Miscellaneous,Narsarssauk AB,Unknown,61.18333333,-45.41666667,1954,1954,March,3/5/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,Berg and bergy bit
IOT,1,323.2,323.2,N,Miscellaneous,Narsarssauk AB,Unknown,61.18333333,-45.41666667,1954,1954,March,3/5/54,,Bergy bit,,,1,,,,,,,,,,,,,,,,,,,Berg and bergy bit
IOT,1,328,328,N,Ship,Vatnajokull,Visual,58.75,-43.53333333,1954,1954,March,3/6/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,329,329,N,Ship,Vatnajokull,Visual,58.95,-43.43333333,1954,1954,March,3/6/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,330,330,N,Ship,USCGC Absecon,Visual,58.98333333,-44.93333333,1954,1954,March,3/6/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,331,331,N,Ship,USCGC Absecon,Visual,59.28333333,-44.8,1954,1954,March,3/6/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,332,332,N,Ship,USCGC Absecon,Visual,59.35,-44.76666667,1954,1954,March,3/6/54,,Growler,,4,,,,,,,,,,,,,,,,,,,,
IOT,1,333,333,N,Miscellaneous,Narsarssauk AB,Unknown,60.86666667,-46.51666667,1954,1954,March,3/6/54,,Berg,12,,,,,,,,,,,,,,,,,,,,,
IOT,1,334,334,N,Miscellaneous,Narsarssauk AB,Unknown,60.91666667,-46.06666667,1954,1954,March,3/6/54,,Growler,,2,,,,,,,,,,,,,,,,,,,,Fjord
IOT,1,335,335,N,Miscellaneous,Narsarssauk AB,Unknown,60.68333333,-46.55,1954,1954,March,3/6/54,,Growler,,5,,,,,,,,,,,,,,,,,,,,BW- 3 harbor
IOT,1,337,337,N,Aircraft,Ice Patrol,Radar,46.56666667,-47.96666667,1954,1954,March,3/7/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,338,338,N,Aircraft,Ice Patrol,Radar,46.6,-46.61666667,1954,1954,March,3/7/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,339,339,N,Aircraft,Ice Patrol,Radar,46.6,-47,1954,1954,March,3/7/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,340,340,N,Aircraft,Ice Patrol,Radar,46.68333333,-48.36666667,1954,1954,March,3/7/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,341,341,N,Aircraft,Ice Patrol,Radar,46.91666667,-47.5,1954,1954,March,3/7/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,342,342,N,Aircraft,Ice Patrol,Radar,47.1,-46.5,1954,1954,March,3/7/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,343,343,N,Ship,USCGC castle rock,Visual,47.95,-46.33333333,1954,1954,March,3/7/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,344,344,N,Ship,USCGC castle rock,Visual,48.15,-46.6,1954,1954,March,3/7/54,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,345,345,N,Ship,USCGC castle rock,Visual,48.2,-46.45,1954,1954,March,3/7/54,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,346,346,N,Ship,USCGC Absecon,Radar,56.8,-47.73333333,1954,1954,March,3/7/54,,Unidentified,,,,,,,,,3,,,,,,,,,,,,,"Radar target, probable berg."
IOT,1,347,347,N,Ship,USCGC Absecon,Visual,56.95,-36.25,1954,1954,March,3/7/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,348,348,N,Ship,USCGC Absecon,Visual,57.1,-37.36666667,1954,1954,March,3/7/54,,Berg,2,,,,,,,,,,,,,,,,,,,,,
IOT,1,349,349,N,Ship,USCGC Absecon,Visual,46.85,-46.25,1954,1954,March,3/7/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,351,351,N,Ship,USCGC castle rock,Visual,46.76666667,-46.8,1954,1954,March,3/8/54,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,352,352,N,Ship,USCGC castle rock,Visual,46.58333333,-47,1954,1954,March,3/8/54,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,353,353,N,Ship,USCGC castle rock,Visual,46.6,-46.98333333,1954,1954,March,3/8/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,367,367,N,Miscellaneous,Narsarssauk AB,Unknown,60.86666667,-46.51666667,1954,1954,March,3/8/54,,Berg,22,,,,,,,,,,,,,,,,,,,,,Narsak to seaward
IOT,1,368.1,368.1,N,Miscellaneous,Narsarssauk AB,Unknown,60.91666667,-46.06666667,1954,1954,March,3/8/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,"Fjord, 1 berg 6 bergy bits"
IOT,1,368.2,368.2,N,Miscellaneous,Narsarssauk AB,Unknown,60.91666667,-46.06666667,1954,1954,March,3/8/54,,Bergy bit,,,6,,,,,,,,,,,,,,,,,,,"Fjord, 1 berg 6 bergy bits"
IOT,1,370,370,N,Miscellaneous,Narsarssauk AB,Unknown,60.68333333,-46.55,1954,1954,March,3/8/54,,Growler,,5,,,,,,,,,,,,,,,,,,,,BW- 3 harbor
IOT,1,371,371,N,Aircraft,Ice Patrol,Visual,46.08333333,-47.58333333,1954,1954,March,3/9/54,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,372,372,N,Aircraft,Ice Patrol,Visual,46.36666667,-47.16666667,1954,1954,March,3/9/54,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,373,373,N,Ship,USN,Visual,46.53333333,-47.76666667,1954,1954,March,3/9/54,,Bergy bit,,,1,,,,,,,,,,,,,,,,,,,
IOT,1,374,374,N,Ship,USN,Visual,46.63333333,-47.86666667,1954,1954,March,3/9/54,,Bergy bit,,,1,,,,,,,,,,,,,,,,,,,
IOT,1,375,375,N,Ship,USN,Visual,47.55,-47.8,1954,1954,March,3/9/54,,Bergy bit,,,1,,,,,,,,,,,,,,,,,,,
IOT,1,376,376,N,Ship,USN,Visual,47.88333333,-48.7,1954,1954,March,3/9/54,,Bergy bit,,,1,,,,,,,,,,,,,,,,,,,
IOT,1,377,377,N,Ship,USN,Visual,47.91666667,-49.75,1954,1954,March,3/9/54,,Bergy bit,,,1,,,,,,,,,,,,,,,,,,,
IOT,1,378,378,N,Ship,USN,Visual,48.41666667,-50.1,1954,1954,March,3/9/54,,Bergy bit,,,1,,,,,,,,,,,,,,,,,,,
IOT,1,379,379,N,Ship,USCGC Absecon,Visual,46.06666667,-47.61666667,1954,1954,March,3/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,380,380,N,Ship,USCGC Absecon,Visual,46.13333333,-46.28333333,1954,1954,March,3/9/54,,Growler,,2,,,,,,,,,,,,,,,,,,,,
IOT,1,381,381,N,Miscellaneous,Narsarssauk AB,Unknown,60.86666667,-46.51666667,1954,1954,March,3/9/54,,Berg,63,,,,,,,,,,,,,,,,,,,,,Narsak to seaward
IOT,1,382,382,N,Miscellaneous,Narsarssauk AB,Unknown,60.91666667,-46.06666667,1954,1954,March,3/9/54,,Growler,,3,,,,,,,,,,,,,,,,,,,,Fjord
IOT,1,384,384,N,Miscellaneous,Narsarssauk AB,Unknown,60.68333333,-46.55,1954,1954,March,3/9/54,,Growler,,19,,,,,,,,,,,,,,,,,,,,BW- 3 harbor
IOT,1,385,385,N,Aircraft,Ice Patrol,Visual,45.86666667,-47.61666667,1954,1954,March,3/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,386,386,N,Aircraft,Ice Patrol,Visual,46.3,-46.23333333,1954,1954,March,3/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,387,387,N,Aircraft,Ice Patrol,Visual,46.35,-46.23333333,1954,1954,March,3/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,388,388,N,Aircraft,Ice Patrol,Visual,46.35,-46.9,1954,1954,March,3/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,389,389,N,Aircraft,Ice Patrol,Visual,46.13333333,-46.61666667,1954,1954,March,3/9/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,390,390,N,Aircraft,Ice Patrol,Visual,48.33333333,-50.25,1954,1954,March,3/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,391,391,N,Aircraft,Ice Patrol,Visual,48.93333333,-51.13333333,1954,1954,March,3/9/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,392,392,N,Aircraft,Ice Patrol,Visual,48.21666667,-52.41666667,1954,1954,March,3/9/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,393,393,N,Aircraft,Ice Patrol,Visual,48.3,-52.41666667,1954,1954,March,3/9/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,396,396,N,Miscellaneous,Narsarssauk AB,Unknown,60.86666667,-46.51666667,1954,1954,March,3/10/54,,Berg,61,,,,,,,,,,,,,,,,,,,,,Narsak to seaward
IOT,1,397,397,N,Miscellaneous,Narsarssauk AB,Unknown,60.91666667,-46.06666667,1954,1954,March,3/10/54,,Growler,,x,,,,,,,,,,,,,,,,,,,,Fjord
IOT,1,399,399,N,Miscellaneous,Narsarssauk AB,Unknown,60.68333333,-46.55,1954,1954,March,3/10/54,,Growler,,19,,,,,,,,,,,,,,,,,,,,BW- 3 harbor
IOT,1,402,402,N,Miscellaneous,Narsarssauk AB,Unknown,60.86666667,-46.51666667,1954,1954,March,3/11/54,,Berg,83,,,,,,,,,,,,,,,,,,,,,Narsak to seaward
IOT,1,403,403,N,Miscellaneous,Narsarssauk AB,Unknown,60.91666667,-46.06666667,1954,1954,March,3/11/54,,Berg,6,,,,,,,,,,,,,,,,,,,,,Fjord
IOT,1,405.1,405.1,N,Miscellaneous,Narsarssauk AB,Unknown,60.68333333,-46.55,1954,1954,March,3/11/54,,Growler,,11,,,,,,,,,,,,,,,,,,,,BW- 3 harbor
IOT,1,405.2,405.2,N,Miscellaneous,Narsarssauk AB,Unknown,60.68333333,-46.55,1954,1954,March,3/11/54,,Bergy bit,,,2,,,,,,,,,,,,,,,,,,,BW- 3 harbor
IOT,1,407,407,N,Aircraft,USN aircraft,Visual,48.8,-50.38333333,1954,1954,March,3/12/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
