data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,# Bergs,# Growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,488,488,N,Ship,Empress of Britain,Visual,47.9,-48.56666667,1956,1956,May,5/4/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,489,489,N,Ship,Empress of Britain,Visual,47.9,-48.71666667,1956,1956,May,5/4/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,490,490,N,Ship,Empress of Britain,Visual,47.9,-49,1956,1956,May,5/4/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,491,491,N,Ship,Empress of Britain,Visual,47.9,-49.16666667,1956,1956,May,5/4/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,492,492,N,Ship,Empress of Britain,Visual,47.9,-49.58333333,1956,1956,May,5/4/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,493,493,N,Ship,Empress of Britain,Visual,47.9,-49.8,1956,1956,May,5/4/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,494,494,N,Ship,Empress of Britain,Visual,47.9,-50,1956,1956,May,5/4/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,495,495,N,Ship,Joao Corte Real,Visual,51.66666667,-49.91666667,1956,1956,May,5/4/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,496,496,N,Ship,Joao Corte Real,Visual,52.26666667,-49.93333333,1956,1956,May,5/4/56,,Growler,,3,,,,,,,,,,,,,,,,,,,,
IOT,1,497,497,N,Ship,Oslofjord,Visual,47.58333333,-48.9,1956,1956,May,5/4/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,498,498,N,Ship,Oslofjord,Visual,47.66666667,-48.58333333,1956,1956,May,5/4/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,499,261,Y,Ship,Elespoint,Visual,46.65,-52.93333333,1956,1956,May,5/5/56,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,500,439,Y,Ship,Arthur Cross,Visual,47.5,-52.58333333,1956,1956,May,5/5/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,501,445,Y,Ship,Arthur Cross,Visual,47.58333333,-52.56666667,1956,1956,May,5/5/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,502,502,N,Ship,Arthur Cross,Visual,46.73333333,-52.75,1956,1956,May,5/5/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,Large growler
IOT,1,503,503,N,Aircraft,Unknown,Visual,55.5,-48.4,1956,1956,May,5/5/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,504,504,N,Ship,Iseline,Visual,47.95,-48.56666667,1956,1956,May,5/5/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,Growlers
IOT,1,505,505,N,Ship,Iseline,Visual,47.88333333,-52.48333333,1956,1956,May,5/6/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,506,439,Y,Ship,Arthur Cross,Visual,47.56666667,-52.63333333,1956,1956,May,5/6/56,,Large,,,,,,2,,,,,,,,,,,,,,,,2 large bergs close inshore
IOT,1,507.11,507.11,Y,Ship,Arthur Cross,Visual,47.81666667,-52.78333333,1956,1956,May,5/6/56,,Large,,,,,,x,,,,,,,,,,,,,,,,Several large bergs and growler
IOT,0,507.12,507.12,Y,Ship,Arthur Cross,Visual,47.51666667,-52.61666667,1956,1956,May,5/6/56,,Large,,,,,,,,,,,,,,,,,,,,,,
IOT,1,507.21,507.21,Y,Ship,Arthur Cross,Visual,47.81666667,-52.78333333,1956,1956,May,5/6/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,Several large bergs and growler
IOT,0,507.22,507.22,Y,Ship,Arthur Cross,Visual,47.51666667,-52.61666667,1956,1956,May,5/6/56,,Growler,,,,,,,,,,,,,,,,,,,,,,
IOT,1,508,386,Y,Ship,Sgt. John E. Kelley,Visual,47.25,-52.45,1956,1956,May,5/6/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,509,439,Y,Ship,Sgt. John E. Kelley,Visual,47.43333333,-52.63333333,1956,1956,May,5/6/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,510,510,Y,Ship,Sgt. John E. Kelley,Visual,47.46666667,-52.63333333,1956,1956,May,5/6/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,511,511,N,Ship,Sgt. John E. Kelley,Visual,47,-52.66666667,1956,1956,May,5/6/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,512,442,Y,Ship,Seven Seas,Visual,47.3,-49.88333333,1956,1956,May,5/6/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,513,441,Y,Ship,Seven Seas,Visual,47.3,-50.4,1956,1956,May,5/6/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,514,514,N,Ship,Arabia,Visual,47.56666667,-50.35,1956,1956,May,5/6/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,515,515,N,Ship,Arabia,Visual,47.95,-49.6,1956,1956,May,5/6/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,516,516,N,Ship,Arabia,Visual,48.01666667,-49.5,1956,1956,May,5/6/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,517,464,Y,Aircraft,Ice Patrol,Visual,46.93333333,-48.08333333,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,518,479,Y,Aircraft,Ice Patrol,Visual,46.95,-47.45,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,519,481,Y,Aircraft,Ice Patrol,Visual,46.96666667,-48.66666667,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,520,441,Y,Aircraft,Ice Patrol,Visual,47.23333333,-50.13333333,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,521,442,Y,Aircraft,Ice Patrol,Visual,47.3,-49.96666667,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,522,522,N,Aircraft,Ice Patrol,Visual,47.3,-52.53333333,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,523,523,N,Aircraft,Ice Patrol,Visual,47.31666667,-51.56666667,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,524,524,N,Aircraft,Ice Patrol,Visual,47.33333333,-49.58333333,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,525,444,Y,Aircraft,Ice Patrol,Visual,47.45,-51.2,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,526,439,Y,Aircraft,Ice Patrol,Visual,47.45,-52.6,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,527,510,Y,Aircraft,Ice Patrol,Visual,47.46666667,-52.63333333,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,528,528,N,Aircraft,Ice Patrol,Visual,47.46666667,-51.78333333,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,529,529,N,Aircraft,Ice Patrol,Visual,47.5,-51.88333333,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,530,505,Y,Aircraft,Ice Patrol,Visual,47.55,-52.38333333,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,531,531,N,Aircraft,Ice Patrol,Visual,47.56666667,-51.51666667,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,532,443,Y,Aircraft,Ice Patrol,Visual,47.6,-51.03333333,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,533,505,Y,Aircraft,Ice Patrol,Visual,47.63333333,-52.18333333,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,534,505,Y,Aircraft,Ice Patrol,Visual,47.7,-52.41666667,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,535,505,Y,Aircraft,Ice Patrol,Visual,47.7,-52.35,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,536,505,Y,Aircraft,Ice Patrol,Visual,47.8,-52.51666667,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,537,505,Y,Aircraft,Ice Patrol,Visual,47.81666667,-52.61666667,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,538,538,N,Aircraft,Ice Patrol,Visual,47.88333333,-51.33333333,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,539,539,N,Aircraft,Ice Patrol,Visual,47.88333333,-52.46666667,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,540,484,Y,Aircraft,Ice Patrol,Visual,47.91666667,-51.91666667,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,541,541,N,Aircraft,Ice Patrol,Visual,47.93333333,-52,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,542,483,Y,Aircraft,Ice Patrol,Visual,47.95,-51.75,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,543,543,N,Aircraft,Ice Patrol,Visual,47.98333333,-50.91666667,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,544,544,N,Aircraft,Ice Patrol,Visual,48.01666667,-51.8,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,545,545,N,Aircraft,Ice Patrol,Visual,48.13333333,-49.36666667,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,546,546,N,Aircraft,Ice Patrol,Visual,48.3,-49.36666667,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,547,439,Y,Ship,St. Laurant,Visual,46.78333333,-47.33333333,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,548,522,Y,Aircraft,USAF,Visual,47.08333333,-51.75,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,549,444,Y,Ship,Euskal Erria,Visual,47.33333333,-51.45,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,550,523,Y,Ship,Euskal Erria,Visual,47.38333333,-51.45,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,551,551,N,Ship,Euskal Erria,Visual,47.41666667,-51.38333333,1956,1956,May,5/7/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,552,552,N,Ship,Laholm,Visual,46.35,-52.5,1956,1956,May,5/7/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,553,553,N,Ship,Hubro,Visual,46.41666667,-47,1956,1956,May,5/7/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,554,554,N,Ship,Saxonia,Visual,46.75,-46.91666667,1956,1956,May,5/7/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,555,505,Y,Aircraft,Ice Patrol,Visual,47.7,-52.58333333,1956,1956,May,5/8/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,556,505,Y,Aircraft,Ice Patrol,Visual,47.8,-52.71666667,1956,1956,May,5/8/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,557,541,Y,Aircraft,Ice Patrol,Visual,47.91666667,-52.1,1956,1956,May,5/8/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,558,558,N,Aircraft,Ice Patrol,Visual,48.03333333,-48.61666667,1956,1956,May,5/8/56,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,559,559,N,Aircraft,Ice Patrol,Visual,48.03333333,-52.08333333,1956,1956,May,5/8/56,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,560,560,N,Aircraft,Ice Patrol,Visual,48.03333333,-52.18333333,1956,1956,May,5/8/56,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,561,561,N,Aircraft,Ice Patrol,Visual,48.05,-52.63333333,1956,1956,May,5/8/56,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,562,562,N,Aircraft,Ice Patrol,Visual,48.15,-51.7,1956,1956,May,5/8/56,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,563,563,N,Aircraft,Ice Patrol,Visual,48.21666667,-52.33333333,1956,1956,May,5/8/56,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,564,564,N,Aircraft,Ice Patrol,Visual,48.25,-53.23333333,1956,1956,May,5/8/56,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,565,565,N,Aircraft,Ice Patrol,Visual,48.33333333,-49.36666667,1956,1956,May,5/8/56,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,566,566,N,Aircraft,Ice Patrol,Visual,48.38333333,-52.83333333,1956,1956,May,5/8/56,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,567,567,N,Aircraft,Ice Patrol,Visual,48.43333333,-48.66666667,1956,1956,May,5/8/56,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,568,568,N,Aircraft,Ice Patrol,Visual,48.56666667,-52.51666667,1956,1956,May,5/8/56,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,569,569,N,Aircraft,Ice Patrol,Visual,48.6,-52.95,1956,1956,May,5/8/56,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,570,570,N,Aircraft,Ice Patrol,Visual,48.65,-52.95,1956,1956,May,5/8/56,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,571,571,N,Aircraft,Ice Patrol,Visual,48.03333333,-53.01666667,1956,1956,May,5/8/56,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,572,572,N,Aircraft,Ice Patrol,Visual,49.11666667,-51.98333333,1956,1956,May,5/8/56,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,573,573,N,Aircraft,Ice Patrol,Visual,49.2,-53.6,1956,1956,May,5/8/56,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,574,574,N,Aircraft,Ice Patrol,Visual,49.55,-53.36666667,1956,1956,May,5/8/56,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,575,575,N,Aircraft,Ice Patrol,Visual,47.71666667,-52.68333333,1956,1956,May,5/8/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,576,576,N,Aircraft,Ice Patrol,Visual,47.76666667,-52.61666667,1956,1956,May,5/8/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,577,577,N,Aircraft,Ice Patrol,Visual,48.38333333,-49.75,1956,1956,May,5/8/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,578,578,N,Aircraft,Ice Patrol,Visual,48.41666667,-50.2,1956,1956,May,5/8/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,579,479,Y,Ship,USN,Visual,46.78333333,-47.03333333,1956,1956,May,5/8/56,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,1,580,441,Y,Ship,River Afton,Visual,47.18333333,-49.55,1956,1956,May,5/8/56,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,1,581,442,Y,Ship,River Afton,Visual,47.31666667,-49.75,1956,1956,May,5/8/56,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,1,582,524,Y,Ship,River Afton,Visual,47.33333333,-49.31666667,1956,1956,May,5/8/56,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,1,583,583,N,Ship,River Afton,Visual,47.96666667,-48.43333333,1956,1956,May,5/8/56,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,1,584,584,N,Ship,River Afton,Visual,47.56666667,-49.41666667,1956,1956,May,5/8/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,585,522,Y,Ship,Sgt. Jonah E. Kelley,Visual,47.23333333,-52.43333333,1956,1956,May,5/8/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,586,439,Y,Ship,Sgt. Jonah E. Kelley,Visual,47.43333333,-52.63333333,1956,1956,May,5/8/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,587,510,Y,Ship,Sgt. Jonah E. Kelley,Visual,47.46666667,-52.63333333,1956,1956,May,5/8/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,588,588,N,Ship,Ringfjell,Visual,48.3,-49.16666667,1956,1956,May,5/8/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,589,589,N,Ship,Gloucester City,Visual,46.33333333,-48.81666667,1956,1956,May,5/8/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,590,590,N,Ship,Ramore Head,Visual,46.38333333,-47.31666667,1956,1956,May,5/8/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,591,591,N,Ship,Colonia,Visual,46.41666667,-47.33333333,1956,1956,May,5/8/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,592,592,N,Ship,Beaverburn,Visual,46.43333333,-47.13333333,1956,1956,May,5/8/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,593,593,N,Ship,Reccar,Visual,46.93333333,-47.7,1956,1956,May,5/8/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,594,594,N,Ship,Reccar,Visual,46.93333333,-47.73333333,1956,1956,May,5/8/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,595,595,N,Ship,Reccar,Visual,47.06666667,-47.26666667,1956,1956,May,5/8/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,596,596,N,Aircraft,Ice Patrol,Visual,50.41666667,-54.46666667,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,597,597,N,Aircraft,Ice Patrol,Visual,50.6,-54.91666667,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,598,598,N,Aircraft,Ice Patrol,Visual,51.06666667,-56.96666667,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,599,599,N,Aircraft,Ice Patrol,Visual,51.1,-57.38333333,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,600,600,N,Aircraft,Ice Patrol,Visual,51.23333333,-57.11666667,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,601,601,N,Aircraft,Ice Patrol,Visual,51.3,-55.13333333,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,602,602,N,Aircraft,Ice Patrol,Visual,51.3,-57.2,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,604,604,N,Aircraft,Ice Patrol,Visual,51.63333333,-55.4,1956,1956,May,5/9/56,,Berg,4,,,,,,,,,,,,,,,,,,,,,Vicinity of Cape Bauld
IOT,1,605,605,N,Aircraft,Ice Patrol,Visual,51.75,-54.31666667,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,606,606,N,Aircraft,Ice Patrol,Visual,51.78333333,-54.15,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,607,607,N,Aircraft,Ice Patrol,Visual,51.8,-53.81666667,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,608,608,N,Aircraft,Ice Patrol,Visual,51.83333333,-53.91666667,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,609,609,N,Aircraft,Ice Patrol,Visual,51.86666667,-54.25,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,610,610,N,Aircraft,Ice Patrol,Visual,51.95,-53.3,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,611,611,N,Aircraft,Ice Patrol,Visual,52,-53,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,612,612,N,Aircraft,Ice Patrol,Visual,52.06666667,-52.95,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,613,613,N,Aircraft,Ice Patrol,Visual,52.08333333,-53.21666667,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,614,614,N,Aircraft,Ice Patrol,Visual,52.08333333,-53.46666667,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,615,615,N,Aircraft,Ice Patrol,Visual,52.1,-52.81666667,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,616,616,N,Aircraft,Ice Patrol,Visual,52.1,-54.1,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,617,617,N,Aircraft,Ice Patrol,Visual,52.13333333,-52.7,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,618,618,N,Aircraft,Ice Patrol,Visual,52.13333333,-53.38333333,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,619,619,N,Aircraft,Ice Patrol,Visual,52.13333333,-53.45,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,620,620,N,Aircraft,Ice Patrol,Visual,52.18333333,-53.98333333,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,621,621,N,Aircraft,Ice Patrol,Visual,52.2,-53.21666667,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,622,622,N,Aircraft,Ice Patrol,Visual,52.23333333,-54.46666667,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,623,623,N,Aircraft,Ice Patrol,Visual,52.28333333,-54.21666667,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,624,624,N,Aircraft,Ice Patrol,Visual,52.3,-54.6,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,625,625,N,Aircraft,Ice Patrol,Visual,52.31666667,-53.1,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,626,626,N,Aircraft,Ice Patrol,Visual,52.31666667,-53.98333333,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,627,627,N,Aircraft,Ice Patrol,Visual,52.33333333,-55,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,628,628,N,Aircraft,Ice Patrol,Visual,52.35,-53.75,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,629,629,N,Aircraft,Ice Patrol,Visual,52.36666667,-52.71666667,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,630,630,N,Aircraft,Ice Patrol,Visual,52.38333333,-54.53333333,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,631,631,N,Aircraft,Ice Patrol,Visual,52.4,-52.98333333,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,632,632,N,Aircraft,Ice Patrol,Visual,52.41666667,-53.71666667,1956,1956,May,5/9/56,,Berg,4,,,,,,,,,,,,,,,,,,,,,
IOT,1,633,633,N,Aircraft,Ice Patrol,Visual,52.45,-53.45,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,634,634,N,Aircraft,Ice Patrol,Visual,52.45,-54.2,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,635,635,N,Aircraft,Ice Patrol,Visual,52.48333333,-53.35,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,636,636,N,Aircraft,Ice Patrol,Visual,52.5,-53.68333333,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,637,637,N,Aircraft,Ice Patrol,Visual,52.53333333,-52.78333333,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,638,638,N,Aircraft,Ice Patrol,Visual,52.53333333,-54.61666667,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,639,639,N,Aircraft,Ice Patrol,Visual,52.55,-53.45,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,640,640,N,Aircraft,Ice Patrol,Visual,52.71666667,-53,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,641,641,N,Aircraft,Ice Patrol,Visual,52.83333333,-52.86666667,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,643,464,Y,Ship,Rathlin Head,Visual,46.28333333,-47.58333333,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,644,481,Y,Ship,Empress of Scotland,Visual,46.81666667,-47.83333333,1956,1956,May,5/9/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,645,645,N,Ship,Empress of Scotland,Visual,47.08333333,-47.35,1956,1956,May,5/9/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,646,646,N,Ship,Rigoletto,Visual,46,-47.91666667,1956,1956,May,5/9/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,647,647,N,Ship,Manchester Vanguard,Visual,47.56666667,-49.25,1956,1956,May,5/9/56,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,648,648,N,Ship,Dixie,Visual,48.9,-51.03333333,1956,1956,May,5/9/56,,Growler,,x,,,,,,,,,,,,,,,,,,,,Several growlers
IOT,1,649,464,Y,Aircraft,Ice Patrol,Visual,45.95,-48.11666667,1956,1956,May,5/10/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,650,481,Y,Aircraft,Ice Patrol,Visual,46.66666667,-47.68333333,1956,1956,May,5/10/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,651,522,Y,Aircraft,Ice Patrol,Visual,46.9,-52.61666667,1956,1956,May,5/10/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,652,441,Y,Aircraft,Ice Patrol,Visual,46.91666667,-49.71666667,1956,1956,May,5/10/56,,Berg,1,,,,,,,,,,,,,,,,,,,,,
