data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,# Bergs,# Growlers,# Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,1655,1655,N,Ship,Lismoria,Radar,52.38333333,-52.56666667,1955,1955,July,7/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1656,1656,N,Ship,Lismoria,Visual,52.41666667,-53.65,1955,1955,July,7/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1657,1657,N,Ship,Lismoria,Radar,52.43333333,-52.46666667,1955,1955,July,7/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1658,1658,N,Ship,Lismoria,Visual,52.5,-53.28333333,1955,1955,July,7/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1659,1659,N,Ship,Lismoria,Radar,52.53333333,-52.83333333,1955,1955,July,7/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1660,1660,N,Ship,Lismoria,Visual,52.56666667,-51.83333333,1955,1955,July,7/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1661.1,1661.1,N,Ship,Lismoria,Visual,52.68333333,-52.25,1955,1955,July,7/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1661.2,1661.2,N,Ship,Lismoria,Visual,52.68333333,-52.25,1955,1955,July,7/5/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1662,1662,N,Ship,Lismoria,Visual,52.7,-51.26666667,1955,1955,July,7/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1663,1663,N,Ship,Lismoria,Radar,52.7,-52.58333333,1955,1955,July,7/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1664,1664,N,Ship,Lismoria,Radar,52.71666667,-52.36666667,1955,1955,July,7/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1665,1665,N,Ship,Lismoria,Visual,52.73333333,-52.15,1955,1955,July,7/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1666,1666,N,Ship,Lismoria,Visual,53.01666667,-51.65,1955,1955,July,7/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1667,1667,N,Ship,Lismoria,Visual,52.36666667,-53.11666667,1955,1955,July,7/5/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1668,1668,N,Ship,Lismoria,Visual,52.45,-52.98333333,1955,1955,July,7/5/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1669,1669,N,Ship,Lismoria,Visual,52.7,-52.06666667,1955,1955,July,7/5/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1670,1670,N,Ship,Manchester City,Visual,52.46666667,-52.8,1955,1955,July,7/6/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1671,1671,N,Ship,Manchester City,Visual,52.5,-52.76666667,1955,1955,July,7/6/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1672,1672,N,Ship,Manchester City,Visual,52.56666667,-52.38333333,1955,1955,July,7/6/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1673,1673,N,Ship,Manchester City,Visual,52.71666667,-51.98333333,1955,1955,July,7/6/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1674,1674,N,Ship,Manchester City,Radar,52.8,-51.7,1955,1955,July,7/6/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1675,1675,N,Ship,Manchester City,Visual,52.8,-52.01666667,1955,1955,July,7/6/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1676,1676,N,Ship,Manchester City,Radar,52.83333333,-51.51666667,1955,1955,July,7/6/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1677,1677,N,Ship,Manchester City,Radar,52.83333333,-51.86666667,1955,1955,July,7/6/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1678,1678,N,Aircraft,Ice Patrol,Visual,48.88333333,-49.05,1955,1955,July,7/7/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1679,1679,N,Aircraft,Ice Patrol,Visual,49.33333333,-48.25,1955,1955,July,7/7/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1680,1680,N,Aircraft,Ice Patrol,Visual,49.45,-47.88333333,1955,1955,July,7/7/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1681,1681,N,Aircraft,Ice Patrol,Visual,49.65,-49.16666667,1955,1955,July,7/7/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1682,1682,N,Aircraft,Ice Patrol,Visual,49.71666667,-49.33333333,1955,1955,July,7/7/55,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,1683,1683,N,Ship,USNS Tanner,Visual,50.08333333,-51.63333333,1955,1955,July,7/7/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1684,1684,N,Aircraft,Ice Patrol,Visual,50.11666667,-49.4,1955,1955,July,7/7/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1685,1685,N,Aircraft,Ice Patrol,Visual,50.28333333,-49.55,1955,1955,July,7/7/55,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,1686,1686,N,Aircraft,Ice Patrol,Visual,50.4,-50.51666667,1955,1955,July,7/7/55,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,1687,1687,N,Aircraft,Ice Patrol,Visual,50.63333333,-50.66666667,1955,1955,July,7/7/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1688,1688,N,Aircraft,Ice Patrol,Visual,50.68333333,-50.56666667,1955,1955,July,7/7/55,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,1689,1689,N,Aircraft,Ice Patrol,Visual,50.71666667,-49.38333333,1955,1955,July,7/7/55,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,1690,1690,N,Aircraft,Ice Patrol,Visual,50.73333333,-50.78333333,1955,1955,July,7/7/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1691,1691,N,Aircraft,Ice Patrol,Visual,50.83333333,-50.75,1955,1955,July,7/7/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1692,1692,N,Aircraft,Ice Patrol,Visual,51.13333333,-50.16666667,1955,1955,July,7/7/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1693,1693,N,Aircraft,Ice Patrol,Visual,51.21666667,-51.28333333,1955,1955,July,7/7/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1694,1694,N,Aircraft,Ice Patrol,Visual,51.3,-50.75,1955,1955,July,7/7/55,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,1695,1695,N,Aircraft,Ice Patrol,Visual,51.45,-50.31666667,1955,1955,July,7/7/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1696,1696,N,Aircraft,Ice Patrol,Visual,51.45,-50.4,1955,1955,July,7/7/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1697,1697,N,Aircraft,Ice Patrol,Visual,51.46666667,-49.98333333,1955,1955,July,7/7/55,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,1698,1698,N,Aircraft,Ice Patrol,Visual,51.61666667,-50.28333333,1955,1955,July,7/7/55,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,1699,1699,N,Aircraft,Ice Patrol,Visual,50.88333333,-49.78333333,1955,1955,July,7/7/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1700,1700,N,Aircraft,Ice Patrol,Visual,51.31666667,-49.65,1955,1955,July,7/7/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1701,1701,N,Aircraft,Ice Patrol,Visual,48.91666667,-48.93333333,1955,1955,July,7/8/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1702,1702,N,Aircraft,Ice Patrol,Visual,49.33333333,-48.16666667,1955,1955,July,7/8/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1703,1703,N,Aircraft,Ice Patrol,Visual,49.5,-47.66666667,1955,1955,July,7/8/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1704,1704,N,Aircraft,TWA,Visual,50.2,-50.66666667,1955,1955,July,7/8/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1705,1705,N,Ship,USNS Tanner,Visual,50.41666667,-52,1955,1955,July,7/8/55,,Berg,3,,,,,,,,,,,,,,,,,,,,,
IOT,1,1706,1706,N,Aircraft,Ice Patrol,Visual,47.96666667,-53.13333333,1955,1955,July,7/8/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1707,1707,N,Aircraft,Ice Patrol,Visual,48.75,-53.31666667,1955,1955,July,7/9/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1708,1708,N,Aircraft,Ice Patrol,Visual,48.88333333,-53.6,1955,1955,July,7/9/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1709,1709,N,Ship,Oslofjord,Visual,48.93333333,-48.86666667,1955,1955,July,7/9/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1710,1710,N,Aircraft,Ice Patrol,Visual,49.1,-51.23333333,1955,1955,July,7/9/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1711,1711,N,Aircraft,Ice Patrol,Visual,49.26666667,-47.9,1955,1955,July,7/9/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1712,1712,N,Aircraft,Ice Patrol,Visual,49.38333333,-53.38333333,1955,1955,July,7/9/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1713,1713,N,Aircraft,Ice Patrol,Visual,49.45,-52.93333333,1955,1955,July,7/9/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1714,1714,N,Aircraft,Ice Patrol,Visual,49.53333333,-53.28333333,1955,1955,July,7/9/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1715,1715,N,Aircraft,Ice Patrol,Visual,49.55,-52.3,1955,1955,July,7/9/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1716.1,1716.1,N,Ship,Baron Herries,Visual,49.58333333,-49,1955,1955,July,7/9/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,"Berg, growler and bits."
IOT,1,1716.2,1716.2,N,Ship,Baron Herries,Visual,49.58333333,-49,1955,1955,July,7/9/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,"Berg, growler and bits."
IOT,1,1716.3,1716.3,N,Ship,Baron Herries,Visual,49.58333333,-49,1955,1955,July,7/9/55,,Bergy bit,,,x,,,,,,,,,,,,,,,,,,,"Berg, growler and bits."
IOT,1,1717,1717,N,Aircraft,Ice Patrol,Visual,49.58333333,-49.16666667,1955,1955,July,7/9/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1718,1718,N,Aircraft,Ice Patrol,Visual,49.6,-47.43333333,1955,1955,July,7/9/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1719,1719,N,Aircraft,Ice Patrol,Visual,49.6,-48.88333333,1955,1955,July,7/9/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1720,1720,N,Aircraft,Ice Patrol,Visual,49.63333333,-52.23333333,1955,1955,July,7/9/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1721,1721,N,Ship,Tarfala,Visual,49.66666667,-49.05,1955,1955,July,7/9/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1722.1,1722.1,N,Ship,Poseidon,Visual,52.45,-53.78333333,1955,1955,July,7/9/55,,Berg,x,,,,,,,,,,,,,,,,,,,,,Few bergs and growlers.
IOT,1,1722.2,1722.2,N,Ship,Poseidon,Visual,52.45,-53.78333333,1955,1955,July,7/9/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,Few bergs and growlers.
IOT,1,1723.1,1723.1,N,Ship,USNS Bondia,Visual,50.23333333,-51.38333333,1955,1955,July,7/10/55,,Berg,2,,,,,,,,,,,,,,,,,,,,,2 bergs and growlers.
IOT,1,1723.2,1723.2,N,Ship,USNS Bondia,Visual,50.23333333,-51.38333333,1955,1955,July,7/10/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,2 bergs and growlers.
IOT,1,1724,1724,N,Ship,USNS Bondia,Visual,50.63333333,-51.3,1955,1955,July,7/10/55,,Berg,x,,,,,,,,,,,,,,,,,,,,,Widely scattered bergs.
IOT,1,1725,1725,N,Ship,USNS Bondia,Visual,50.9,-49.8,1955,1955,July,7/10/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1726,1726,N,Ship,Ramore Head,Visual,51.8,-54.88333333,1955,1955,July,7/10/55,,Berg,3,,,,,,,,,,,,,,,,,,,,,
IOT,1,1727,1727,N,Ship,Ramore Head,Visual,52.11666667,-53.61666667,1955,1955,July,7/10/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1728,1728,N,Ship,Ramore Head,Visual,52.13333333,-53.51666667,1955,1955,July,7/10/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1729,1729,N,Ship,Ramore Head,Visual,52.18333333,-53.95,1955,1955,July,7/10/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1730,1730,N,Ship,Ramore Head,Visual,52.23333333,-53.08333333,1955,1955,July,7/10/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1731,1731,N,Ship,Ramore Head,Visual,52.25,-53.4,1955,1955,July,7/10/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1732,1732,N,Ship,Ramore Head,Visual,52.25,-53.7,1955,1955,July,7/10/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1733,1733,N,Ship,Ramore Head,Visual,52.28333333,-53.1,1955,1955,July,7/10/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1734,1734,N,Ship,Arosa Kulm,Visual,52.3,-50.18333333,1955,1955,July,7/10/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1735,1735,N,Ship,Ramore Head,Visual,52.3,-53.55,1955,1955,July,7/10/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1736,1736,N,Ship,Ramore Head,Visual,52.3,-53.86666667,1955,1955,July,7/10/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1737,1737,N,Ship,Ramore Head,Visual,52.33333333,-53,1955,1955,July,7/10/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1738,1738,N,Ship,Ramore Head,Visual,52.33333333,-53.41666667,1955,1955,July,7/10/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1739,1739,N,Ship,Ramore Head,Visual,52.35,-53.75,1955,1955,July,7/10/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1740.1,1740.1,N,Ship,Arosa Kulm,Visual,52.41666667,-50.38333333,1955,1955,July,7/10/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1740.2,1740.2,N,Ship,Arosa Kulm,Visual,52.41666667,-50.38333333,1955,1955,July,7/10/55,,Growler,,4,,,,,,,,,,,,,,,,,,,,
IOT,1,1741,1741,N,Ship,Ramore Head,Visual,52.43333333,-52.63333333,1955,1955,July,7/10/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1742,1742,N,Ship,Arosa Star,Visual,52.46666667,-50.08333333,1955,1955,July,7/10/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1743,1743,N,Ship,USNS Preserver,Visual,50.06666667,-51.45,1955,1955,July,7/11/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1744,1744,N,Ship,August Sartori,Visual,51.66666667,-53.86666667,1955,1955,July,7/11/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1745,1745,N,Ship,August Sartori,Visual,51.68333333,-54.25,1955,1955,July,7/11/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1746,1746,N,Ship,August Sartori,Visual,51.75,-53.81666667,1955,1955,July,7/11/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1747,1747,N,Ship,August Sartori,Visual,51.76666667,-54.11666667,1955,1955,July,7/11/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1748,1748,N,Ship,August Sartori,Visual,51.78333333,-55.11666667,1955,1955,July,7/11/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1749,1749,N,Ship,Rialto,Radar,51.9,-51.1,1955,1955,July,7/11/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1750,1750,N,Ship,USNS Preserver,Visual,49.2,-51.75,1955,1955,July,7/11/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1751,1751,N,Aircraft,Ice Patrol,Visual,49.05,-48.33333333,1955,1955,July,7/12/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1752,1752,N,Ship,Nova Scotia,Visual,49.13333333,-48.3,1955,1955,July,7/12/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1753,1753,N,Ship,Kristina Thorden,Visual,49.2,-48.15,1955,1955,July,7/12/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1754,1754,N,Aircraft,Ice Patrol,Visual,49.7,-49,1955,1955,July,7/12/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1755,1755,N,Aircraft,Ice Patrol,Visual,49.88333333,-47.55,1955,1955,July,7/12/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1756,1756,N,Ship,USNS Preserver,Visual,51.18333333,-50.78333333,1955,1955,July,7/12/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1757,1757,N,Ship,USNS Preserver,Visual,52.15,-50.33333333,1955,1955,July,7/12/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1758,1758,N,Ship,USNS Preserver,Visual,52.61666667,-50.08333333,1955,1955,July,7/12/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1759,1759,N,Ship,USCGC Evergreen,Visual,48.78333333,-52.93333333,1955,1955,July,7/12/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1760,1760,N,Aircraft,Ice Patrol,Visual,49.53333333,-50.43333333,1955,1955,July,7/12/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1761,1761,N,Aircraft,Ice Patrol,Visual,49.55,-47.31666667,1955,1955,July,7/12/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1762,1762,N,Ship,Nova Scotia,Visual,49.58333333,-47.16666667,1955,1955,July,7/12/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1763,1763,N,Aircraft,Ice Patrol,Visual,49.71666667,-48.76666667,1955,1955,July,7/12/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1764,1764,N,Aircraft,Ice Patrol,Visual,49.76666667,-48.75,1955,1955,July,7/12/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1765,1765,N,Ship,USNS Brownson,Visual,49.98333333,-51.33333333,1955,1955,July,7/13/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1766,1766,N,Ship,USNS Brownson,Visual,50.98333333,-51.03333333,1955,1955,July,7/13/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1767,1767,N,Ship,USNS Brownson,Visual,51.01666667,-50.75,1955,1955,July,7/13/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1768,1768,N,Ship,USN,Visual,51.41666667,-50.75,1955,1955,July,7/13/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1769,1769,N,Ship,USN,Visual,51.76666667,-50.53333333,1955,1955,July,7/13/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1770.1,1770.1,N,Ship,Homeric,Visual,52.58333333,-49.63333333,1955,1955,July,7/13/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1770.2,1770.2,N,Ship,Homeric,Visual,52.58333333,-49.63333333,1955,1955,July,7/13/55,,Growler,,3,,,,,,,,,,,,,,,,,,,,
IOT,1,1771,1771,N,Ship,Homeric,Visual,52.71666667,-49.66666667,1955,1955,July,7/13/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1772,1772,N,Ship,USN,Visual,52.8,-49.65,1955,1955,July,7/13/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1773,1773,N,Ship,USN,Visual,54.88333333,-49.8,1955,1955,July,7/13/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1774,1774,N,Ship,USNS Brownson,Visual,51,-50.83333333,1955,1955,July,7/13/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1775,1775,N,Aircraft,Ice Patrol,Visual,49.58333333,-49.8,1955,1955,July,7/14/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1776,1776,N,Aircraft,Ice Patrol,Visual,49.86666667,-48.83333333,1955,1955,July,7/14/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1777,1777,N,Aircraft,Ice Patrol,Visual,50.08333333,-50.25,1955,1955,July,7/14/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1778,1778,N,Aircraft,Ice Patrol,Visual,50.16666667,-49.75,1955,1955,July,7/14/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1779,1779,N,Aircraft,Ice Patrol,Visual,50.3,-49.83333333,1955,1955,July,7/14/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1780,1780,N,Aircraft,Ice Patrol,Visual,50.36666667,-49.3,1955,1955,July,7/14/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1781,1781,N,Aircraft,Ice Patrol,Visual,50.5,-50.96666667,1955,1955,July,7/14/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1782,1782,N,Aircraft,Ice Patrol,Visual,50.63333333,-50.83333333,1955,1955,July,7/14/55,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,1783,1783,N,Aircraft,Ice Patrol,Visual,50.65,-50.33333333,1955,1955,July,7/14/55,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,1784,1784,N,Aircraft,Ice Patrol,Visual,50.7,-49.85,1955,1955,July,7/14/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1785,1785,N,Aircraft,Ice Patrol,Visual,50.75,-50.36666667,1955,1955,July,7/14/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1786,1786,N,Aircraft,Ice Patrol,Visual,50.83333333,-50.3,1955,1955,July,7/14/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1787,1787,N,Aircraft,Ice Patrol,Visual,50.95,-50.2,1955,1955,July,7/14/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1788,1788,N,Aircraft,Ice Patrol,Visual,51,-50.5,1955,1955,July,7/14/55,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,1789,1789,N,Aircraft,Ice Patrol,Visual,51.25,-48.75,1955,1955,July,7/14/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,1790,1790,N,Aircraft,Ice Patrol,Visual,51.25,-50.75,1955,1955,July,7/14/55,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,1791,1791,N,Aircraft,Ice Patrol,Visual,51.41666667,-49.96666667,1955,1955,July,7/14/55,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,1792,1792,N,Ship,USCGC Evergreen,Visual,51.56666667,-52.08333333,1955,1955,July,7/14/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1793,1793,N,Ship,USCGC Evergreen,Visual,51.73333333,-52.65,1955,1955,July,7/14/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1794,1794,N,Ship,USCGC Evergreen,Visual,51.83333333,-52.53333333,1955,1955,July,7/14/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1795,1795,N,Ship,USCGC Evergreen,Visual,51.98333333,-52.76666667,1955,1955,July,7/14/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1796,1796,N,Ship,Hydro,Visual,49.58333333,-49.8,1955,1955,July,7/14/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1797,1797,N,Ship,Hydro,Visual,49.86666667,-48.66666667,1955,1955,July,7/14/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1798,1798,N,Ship,Hydro,Visual,49.66666667,-48.66666667,1955,1955,July,7/14/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,1799,1799,N,Ship,USS Preserver,Visual,51.91666667,-51.5,1955,1955,July,7/15/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1800,1800,N,Ship,USS Preserver,Visual,52.08333333,-50.73333333,1955,1955,July,7/15/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1801,1801,N,Ship,USS Preserver,Visual,52.16666667,-51.58333333,1955,1955,July,7/15/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1802,1802,N,Ship,USCGC Evergreen,Visual,52.43333333,-52.25,1955,1955,July,7/15/55,,Berg,2,,,,,,,,,,,,,,,,,,,,,
IOT,1,1803,1803,N,Ship,USCGC Evergreen,Visual,52.58333333,-53.5,1955,1955,July,7/15/55,,Berg,x,,,,,,,,,,,,,,,,,,,,,Numerous bergs.
IOT,1,1804.01,1804.01,N,Ship,USCGC Evergreen,Visual,53.58333333,-55.61666667,1955,1955,July,7/15/55,,Berg,29,,,,,,,,,,,,,,,,,,,,,
IOT,0,1804.02,1804.02,N,Ship,USCGC Evergreen,Visual,54.6,-54.16666667,1955,1955,July,7/15/55,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,1,1805,1805,N,Ship,Hydro,Visual,49.28333333,-52.6,1955,1955,July,7/16/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1806,1806,N,Ship,Hydro,Visual,49.3,-52.2,1955,1955,July,7/16/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1807,1807,N,Ship,Hydro,Visual,49.31666667,-52.48333333,1955,1955,July,7/16/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1808,1808,N,Aircraft,Unknown,Visual,49.8,-48.33333333,1955,1955,July,7/17/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1809,1809,N,Ship,Hydro,Visual,52.25,-52.28333333,1955,1955,July,7/17/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,1810,1810,N,Ship,Hydro,Visual,52.26666667,-51.78333333,1955,1955,July,7/17/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
