data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,# Bergs,# Growlers,Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,316.2,316.2,N,Ship,Transontario,Visual,51.75,-50.75,1958,1958,June,6/7/58,,Growler,,x,,,,,,,,,,,,,,,,,,,,Many bergs and growlers between lats. 51°00'N and 52°30'N and longs. 51°40'W and 49°50'W.
IOT,1,318,318,N,Ship,Ivernia,Visual,52.76666667,-50,1958,1958,June,6/7/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,320,320,N,Ship,Ivernia,Visual,52.43333333,-51.65,1958,1958,June,6/7/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,322,322,N,Ship,Saxonia,Radar,52.28333333,-50.16666667,1958,1958,June,6/7/58,,Berg,x,,,,,,,,,,,,,,,,,,,,,"Several radar targets, possible bergs, between lats. 52°13'N and 52°21'N and longs. 50°18'W and 50°02'W."
IOT,1,323,323,N,Ship,USS Rushmore,Visual,51,-53.5,1958,1958,June,6/8/58,,Berg,7,,,,,,,,,,,,,,,,,,,,,Between lats. 50°N and 52°N and longs. 53°W and 54°W.
IOT,1,324,324,N,Ship,USS Rushmore,Visual,52.33333333,-54.5,1958,1958,June,6/8/58,,Berg,7,,,,,,,,,,,,,,,,,,,,,Between lats. 51°40'N and 53°N and longs. 54°W and 55°W.
IOT,1,325,325,N,Ship,USS Rushmore,Visual,53.5,-55.5,1958,1958,June,6/8/58,,Berg,18,,,,,,,,,,,,,,,,,,,,,Between lats. 53°N and 54°N and longs. 55°W and 56°W.
IOT,1,326.1,326.1,N,Ship,Transpacific,Visual,52.85,-52.13333333,1958,1958,June,6/8/58,,Berg,x,,,,,,,,,,,,,,,,,,,,,Scattered bergs and growlers
IOT,1,326.2,326.2,N,Ship,Transpacific,Visual,52.85,-52.13333333,1958,1958,June,6/8/58,,Growler,,x,,,,,,,,,,,,,,,,,,,,Scattered bergs and growlers
IOT,1,327,327,N,Ship,Ivernia,Visual,51.81666667,-53.16666667,1958,1958,June,6/8/58,,Berg,x,,,,,,,,,,,,,,,,,,,,,Several bergs between lats. 51°52'N and 51°46'N and longs. 53°36'W and 54°45'W.
IOT,1,328,328,N,Ship,Arosa Sun,Visual,51.91666667,-54.83333333,1958,1958,June,6/8/58,,Berg,x,,,,,,,,,,,,,,,,,,,,,Several bergs.
IOT,1,329.1,329.1,N,Ship,Carinthia,Visual,53.11666667,-51.16666667,1958,1958,June,6/8/58,,Berg,6,,,,,,,,,,,,,,,,,,,,,Between lats. 53°19'N and 52°54'N and longs. 51°41'W and 50°46'W.
IOT,1,329.2,329.2,N,Ship,Carinthia,Visual,53.11666667,-51.16666667,1958,1958,June,6/8/58,,Growler,,3,,,,,,,,,,,,,,,,,,,,Between lats. 53°19'N and 52°54'N and longs. 51°41'W and 50°46'W.
IOT,1,330,330,N,Ship,Carinthia,Visual,51.88333333,-54.8,1958,1958,June,6/9/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,332.1,332.1,N,Ship,Arosa Sun,Visual,52.5,-51.05,1958,1958,June,6/9/58,,Berg,x,,,,,,,,,,,,,,,,,,,,,Many bergs and growlers between lats. 52°23'N and 52°40'N and longs. 51°52'W and 50°13'W.
IOT,1,332.2,332.2,N,Ship,Arosa Sun,Visual,52.5,-51.05,1958,1958,June,6/9/58,,Growler,,x,,,,,,,,,,,,,,,,,,,,Many bergs and growlers between lats. 52°23'N and 52°40'N and longs. 51°52'W and 50°13'W.
IOT,1,333,333,N,Ship,Arosa Sun,Visual,52.48333333,-51.73333333,1958,1958,June,6/9/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,334,334,N,Aircraft,Pan Am.,Visual,52.25,-50,1958,1958,June,6/9/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,336.11,336.11,N,Ship,Callisto,Visual,52.61666667,-50.33333333,1958,1958,June,6/9/58,,Berg,x,,,,,,,,,,,,,,,,,,,,,Many bergs and growlers
IOT,0,336.12,336.12,N,Ship,Callisto,Visual,52.3,-51.75,1958,1958,June,6/9/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,336.21,336.21,N,Ship,Callisto,Visual,52.61666667,-50.33333333,1958,1958,June,6/9/58,,Growler,,x,,,,,,,,,,,,,,,,,,,,Many bergs and growlers
IOT,0,336.22,336.22,N,Ship,Callisto,Visual,52.3,-51.75,1958,1958,June,6/9/58,,Growler,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,337,337,N,Ship,Callisto,Visual,51.81666667,-54.76666667,1958,1958,June,6/9/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,338.1,338.1,N,Ship,Arkadia,Visual,51.85,-54.81666667,1958,1958,June,6/9/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,Berg and growlers
IOT,1,338.2,338.2,N,Ship,Arkadia,Visual,51.85,-54.81666667,1958,1958,June,6/9/58,,Growler,,x,,,,,,,,,,,,,,,,,,,,Berg and growlers
IOT,1,339,339,N,Ship,Arkadia,Visual,52.38333333,-51.78333333,1958,1958,June,6/10/58,,Berg,9,,,,,,,,,,,,,,,,,,,,,9 bergs in 10 mile radius
IOT,1,340,340,N,Ship,Manchester Port,Visual,52.33333333,-53.66666667,1958,1958,June,6/10/58,,Growler,4,,,,,,,,,,,,,,,,,,,,,
IOT,1,341,341,N,Ship,Germont,Visual,49.15,-52.96666667,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,342,342,N,Aircraft,Ice Patrol,Visual,49.25,-53.5,1958,1958,June,6/10/58,,Berg,10,,,,,,,,,,,,,,,,,,,,,"10 bergs, grounded, within 10 mile radius of Cape Freels"
IOT,1,343.1,343.1,N,Aircraft,Ice Patrol,Visual,50.43333333,-49.7,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,343.2,343.2,N,Aircraft,Ice Patrol,Visual,50.43333333,-49.7,1958,1958,June,6/10/58,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,344,344,N,Aircraft,Ice Patrol,Visual,50.46666667,-49.08333333,1958,1958,June,6/10/58,,Growler,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,345,345,N,Aircraft,Ice Patrol,Visual,50.5,-50,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,346,346,N,Aircraft,Ice Patrol,Visual,50.7,-50.66666667,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,347,347,N,Aircraft,Ice Patrol,Visual,50.83333333,-49.41666667,1958,1958,June,6/10/58,,Growler,,7,,,,,,,,,,,,,,,,,,,,
IOT,1,348,348,N,Aircraft,Ice Patrol,Visual,50.91666667,-50.33333333,1958,1958,June,6/10/58,,Growler,,2,,,,,,,,,,,,,,,,,,,,
IOT,1,349,349,N,Aircraft,Ice Patrol,Visual,50.96666667,-48.83333333,1958,1958,June,6/10/58,,Growler,,2,,,,,,,,,,,,,,,,,,,,
IOT,1,350,350,N,Aircraft,Ice Patrol,Visual,51.1,-50.41666667,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,351,351,N,Aircraft,Ice Patrol,Visual,51.16666667,-50.63333333,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,352,352,N,Aircraft,Ice Patrol,Visual,51.3,-49.41666667,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,353,353,N,Aircraft,Ice Patrol,Visual,51.33333333,-49,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,354,354,N,Aircraft,Ice Patrol,Visual,51.46666667,-51,1958,1958,June,6/10/58,,Berg,2,,,,,,,,,,,,,,,,,,,,,
IOT,1,355,355,N,Aircraft,Ice Patrol,Visual,51.5,-50.16666667,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,356.11,356.11,N,Aircraft,Ice Patrol,Visual,51.58333333,-50.33333333,1958,1958,June,6/10/58,,Berg,9,,,,,,,,,,,,,,,,,,,,,
IOT,0,356.12,356.12,N,Aircraft,Ice Patrol,Visual,51.75,-51.75,1958,1958,June,6/10/58,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,1,356.21,356.21,N,Aircraft,Ice Patrol,Visual,51.58333333,-50.33333333,1958,1958,June,6/10/58,,Growler,,3,,,,,,,,,,,,,,,,,,,,
IOT,0,356.22,356.22,N,Aircraft,Ice Patrol,Visual,51.75,-51.75,1958,1958,June,6/10/58,,Growler,,,,,,,,,,,,,,,,,,,,,,
IOT,1,357,357,N,Aircraft,Ice Patrol,Visual,52.03333333,-51.25,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,358,358,N,Aircraft,Ice Patrol,Visual,52.08333333,-50.5,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,359,359,N,Aircraft,Ice Patrol,Visual,52.16666667,-51.5,1958,1958,June,6/10/58,,Berg,5,,,,,,,,,,,,,,,,,,,,,
IOT,1,360,360,N,Ship,Unknown,Visual,50.03333333,-53.3,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,361,361,N,Ship,Unknown,Visual,50.1,-54.4,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,362,362,N,Ship,Unknown,Visual,50.28333333,-54.65,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,363,363,N,Ship,Unknown,Visual,49.98333333,-54.03333333,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,364,364,N,Ship,Unknown,Visual,50.08333333,-53.86666667,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,365,365,N,Ship,Unknown,Visual,50.06666667,-53.83333333,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,366,366,N,Ship,Unknown,Visual,49.38333333,-53.16666667,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,367,367,N,Ship,Unknown,Visual,49.08333333,-53.35,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,368,368,N,Ship,Unknown,Visual,49.18333333,-53.35,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,369,369,N,Ship,Unknown,Visual,49.26666667,-53.06666667,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,370,370,N,Ship,Unknown,Visual,49.53333333,-53.41666667,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,371,371,N,Ship,Unknown,Visual,49.8,-53.88333333,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,372,372,N,Ship,Unknown,Visual,49.83333333,-53.78333333,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,373,373,N,Ship,Unknown,Visual,50.05,-53.58333333,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,374,374,N,Ship,Unknown,Visual,50.5,-53.38333333,1958,1958,June,6/10/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,375,375,N,Ship,Homeric,Visual,51.76666667,-55.86666667,1958,1958,June,6/11/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,376,376,N,Ship,Homeric,Visual,51.83333333,-56,1958,1958,June,6/11/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,377,377,N,Ship,Homeric,Visual,51.86666667,-55.35,1958,1958,June,6/11/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,378,378,N,Ship,Roonagh Head,Visual,52.58333333,-52.18333333,1958,1958,June,6/11/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,379,379,N,Aircraft,Unknown,Visual,51.16666667,-51.36666667,1958,1958,June,6/12/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,380.11,380.11,N,Ship,Empress of England,Visual,51.95,-55.35,1958,1958,June,6/12/58,,Berg,11,,,,,,,,,,,,,,,,,,,,,11 bergs and many growlers
IOT,0,380.12,380.12,N,Ship,Empress of England,Visual,56.26666667,-53.41666667,1958,1958,June,6/12/58,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,1,380.21,380.21,N,Ship,Empress of England,Visual,51.95,-55.35,1958,1958,June,6/12/58,,Growler,,x,,,,,,,,,,,,,,,,,,,,11 bergs and many growlers
IOT,0,380.22,380.22,N,Ship,Empress of England,Visual,56.26666667,-53.41666667,1958,1958,June,6/12/58,,Growler,,,,,,,,,,,,,,,,,,,,,,
IOT,1,381,381,N,Ship,Andomeda,Visual,48.56666667,-52.78333333,1958,1958,June,6/12/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,382,382,N,Ship,Andomeda,Visual,49.5,-53.68333333,1958,1958,June,6/12/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,383,383,N,Ship,Andomeda,Visual,53.85,-49.66666667,1958,1958,June,6/12/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,384,384,N,Ship,Andomeda,Visual,49.3,-53.38333333,1958,1958,June,6/12/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,385,385,N,Ship,Monika,Visual,49.5,-53.58333333,1958,1958,June,6/13/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,386,386,N,Ship,Leanna,Visual,53.16666667,-52.43333333,1958,1958,June,6/13/58,,Growler,,3,,,,,,,,,,,,,,,,,,,,
IOT,1,387,387,N,Ship,Leanna,Visual,53.06666667,-52.66666667,1958,1958,June,6/13/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,388,388,N,Ship,Leanna,Visual,52.85,-53.15,1958,1958,June,6/13/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,389,389,N,Ship,Leanna,Visual,52.75,-53.21666667,1958,1958,June,6/13/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,390,390,N,Ship,Mizar,Visual,48.93333333,-52.43333333,1958,1958,June,6/14/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,391,391,N,Ship,Mizar,Visual,48.85,-52.5,1958,1958,June,6/14/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,392.01,392.01,N,Ship,Mizar,Visual,51.3,-54.43333333,1958,1958,June,6/14/58,,Berg,11,,,,,,,,,,,,,,,,,,,,,
IOT,0,392.02,392.02,N,Ship,Mizar,Visual,52.5,-55.5,1958,1958,June,6/14/58,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,1,393.01,393.01,N,Ship,Glacier,Visual,49.73333333,-50.55,1958,1958,June,6/14/58,,Berg,4,,,,,,,,,,,,,,,,,,,,,
IOT,0,393.02,393.02,N,Ship,Glacier,Visual,50.35,-50.16666667,1958,1958,June,6/14/58,,Berg,,,,,,,,,,,,,,,,,,,,,,
IOT,1,394,394,N,Ship,Rondo,Visual,49.66666667,-49.21666667,1958,1958,June,6/14/58,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,395,395,N,Ship,Rondo,Visual,49.23333333,-49.65,1958,1958,June,6/14/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,396,396,N,Ship,Oklahoma,Visual,48.41666667,-49.16666667,1958,1958,June,6/16/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,397,397,N,Ship,Lord Kelvin,Visual,48.95,-49.66666667,1958,1958,June,6/16/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,398,398,N,Aircraft,Ice Patrol,Visual,47.53333333,-52.65,1958,1958,June,6/16/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,399.1,399.1,N,Aircraft,Ice Patrol,Visual,49.05,-52.91666667,1958,1958,June,6/16/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,399.2,399.2,N,Aircraft,Ice Patrol,Visual,49.05,-52.91666667,1958,1958,June,6/16/58,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,400,400,N,Aircraft,Ice Patrol,Visual,49.2,-53.28333333,1958,1958,June,6/16/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,401,401,N,Aircraft,Ice Patrol,Visual,49.25,-49.58333333,1958,1958,June,6/16/58,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,402.1,402.1,N,Aircraft,Ice Patrol,Visual,49.58333333,-49.25,1958,1958,June,6/16/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,402.2,402.2,N,Aircraft,Ice Patrol,Visual,49.58333333,-49.25,1958,1958,June,6/16/58,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,403,403,N,Aircraft,Ice Patrol,Visual,49.6,-50.91666667,1958,1958,June,6/16/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,404,404,N,Aircraft,Ice Patrol,Visual,49.63333333,-53.31666667,1958,1958,June,6/16/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,405,405,N,Aircraft,Ice Patrol,Visual,49.66666667,-49.58333333,1958,1958,June,6/16/58,,Growler,,3,,,,,,,,,,,,,,,,,,,,
IOT,1,406,406,N,Aircraft,Ice Patrol,Visual,49.88333333,-54,1958,1958,June,6/16/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,407,407,N,Aircraft,Ice Patrol,Radar,50.13333333,-53.46666667,1958,1958,June,6/16/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,408,408,N,Aircraft,Ice Patrol,Visual,50.13333333,-50.41666667,1958,1958,June,6/16/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,409,409,N,Aircraft,Ice Patrol,Visual,50.15,-51.58333333,1958,1958,June,6/16/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,410,410,N,Aircraft,Ice Patrol,Visual,50.25,-49.5,1958,1958,June,6/16/58,,Growler,,2,,,,,,,,,,,,,,,,,,,,
IOT,1,411,411,N,Aircraft,Ice Patrol,Visual,50.36666667,-50.05,1958,1958,June,6/16/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,412.1,412.1,N,Aircraft,Ice Patrol,Visual,50.45,-50.36666667,1958,1958,June,6/16/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,412.2,412.2,N,Aircraft,Ice Patrol,Visual,50.45,-50.36666667,1958,1958,June,6/16/58,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,413,413,N,Aircraft,Ice Patrol,Visual,50.56666667,-51.7,1958,1958,June,6/16/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,414,414,N,Aircraft,Ice Patrol,Visual,50.6,-50.43333333,1958,1958,June,6/16/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,415,415,N,Aircraft,Ice Patrol,Visual,50.7,-49.28333333,1958,1958,June,6/16/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,416,416,N,Aircraft,Ice Patrol,Visual,50.75,-49.83333333,1958,1958,June,6/16/58,,Growler,,2,,,,,,,,,,,,,,,,,,,,
IOT,1,417,417,N,Aircraft,Ice Patrol,Visual,50.85,-50.18333333,1958,1958,June,6/16/58,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,418,418,N,Aircraft,Ice Patrol,Visual,50.88333333,-50.83333333,1958,1958,June,6/16/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,419,419,N,Ship,Ryndam,Visual,51.65,-56.03333333,1958,1958,June,6/18/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,420,420,N,Ship,Ryndam,Visual,51.81666667,-55.18333333,1958,1958,June,6/18/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,421,421,N,Ship,Ryndam,Visual,51.83333333,-55.16666667,1958,1958,June,6/18/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,422,422,N,Ship,Ryndam,Visual,51.85,-55.03333333,1958,1958,June,6/18/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,423,423,N,Ship,Ryndam,Visual,51.85,-55.48333333,1958,1958,June,6/18/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,424,424,N,Ship,Ryndam,Visual,52.18333333,-53.91666667,1958,1958,June,6/18/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,425,425,N,Ship,Ryndam,Visual,52.15,-55.18333333,1958,1958,June,6/18/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,426,426,N,Ship,Ryndam,Visual,52.23333333,-53.21666667,1958,1958,June,6/18/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,427,427,N,Ship,Ryndam,Visual,52.16666667,-52.55,1958,1958,June,6/18/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,428,428,N,Ship,Ryndam,Visual,52.11666667,-53.23333333,1958,1958,June,6/18/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,429,429,N,Ship,USNS Cowanesque,Visual,51.71666667,-53.78333333,1958,1958,June,6/18/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,430,430,N,Ship,USNS Cowanesque,Visual,52.33333333,-54.5,1958,1958,June,6/18/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,431,431,N,Ship,USNS Cowanesque,Visual,53.58333333,-55.58333333,1958,1958,June,6/18/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,432,432,N,Unknown,Unknown,Unknown,49.03333333,-49.68333333,1958,1958,June,6/19/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,433,433,N,Ship,Chris,Visual,47.13333333,-48.06666667,1958,1958,June,6/20/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,434,434,N,Ship,Silversand,Visual,48.66666667,-48.13333333,1958,1958,June,6/20/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,435,435,N,Ship,Sunjewel,Visual,52.46666667,-53.1,1958,1958,June,6/20/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,436,436,N,Ship,Sunjewel,Visual,52.51666667,-53.05,1958,1958,June,6/20/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,437,437,N,Ship,Sunjewel,Visual,52.56666667,-52.46666667,1958,1958,June,6/20/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,438,438,N,Ship,Finn Merchant,Visual,48.41666667,-49.66666667,1958,1958,June,6/20/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,439,439,N,Ship,Sunjewel,Visual,51.81666667,-54.96666667,1958,1958,June,6/20/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,440,440,N,Ship,Sunjewel,Visual,51.86666667,-54.71666667,1958,1958,June,6/20/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,441,441,N,Ship,Sunjewel,Visual,51.91666667,-54.58333333,1958,1958,June,6/20/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,442,442,N,Ship,Sunjewel,Visual,52.03333333,-55.05,1958,1958,June,6/20/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,443,443,N,Ship,Sunjewel,Visual,52.11666667,-54.46666667,1958,1958,June,6/20/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,444,444,N,Ship,Sunjewel,Visual,52.2,-54.55,1958,1958,June,6/20/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,445,445,N,Ship,Sunjewel,Visual,52.3,-54.36666667,1958,1958,June,6/20/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,446,446,N,Ship,John W. Mackay,Visual,49.85,-49.1,1958,1958,June,6/21/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,447,447,N,Ship,Margaret Bowater,Visual,51.65,-56.03333333,1958,1958,June,6/21/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,448,448,N,Ship,Margaret Bowater,Visual,51.85,-55.5,1958,1958,June,6/21/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,449,449,N,Ship,Margaret Bowater,Visual,52.03333333,-55.06666667,1958,1958,June,6/21/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,450,450,N,Ship,Margaret Bowater,Visual,52.05,-54.43333333,1958,1958,June,6/21/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,451,451,N,Ship,USCGS Coos Bay,Visual,50.6,-51.86666667,1958,1958,June,6/21/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,452,452,N,Ship,USCGS Coos Bay,Visual,50.95,-52.03333333,1958,1958,June,6/21/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,453,453,N,Ship,USCGS Coos Bay,Visual,51.3,-51.88333333,1958,1958,June,6/21/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,454,454,N,Ship,USCGS Coos Bay,Visual,51.7,-52.23333333,1958,1958,June,6/21/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,455,455,N,Ship,USCGS Coos Bay,Visual,51.76666667,-52.21666667,1958,1958,June,6/21/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,456,456,N,Ship,USCGS Coos Bay,Visual,52,-51.98333333,1958,1958,June,6/21/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,457,457,N,Ship,USCGS Coos Bay,Visual,51.98333333,-52.03333333,1958,1958,June,6/21/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,458,458,N,Ship,Foldenfjord,Visual,49.16666667,-48.83333333,1958,1958,June,6/22/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,459,459,N,Aircraft,USCG,Visual,50.71666667,-51.96666667,1958,1958,June,6/22/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,460,460,N,Aircraft,USCG,Visual,51.06666667,-51.83333333,1958,1958,June,6/22/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,461,461,N,Aircraft,USCG,Visual,51.13333333,-52.15,1958,1958,June,6/22/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,462,462,N,Aircraft,USCG,Visual,51.36666667,-51.8,1958,1958,June,6/22/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,463,463,N,Aircraft,USCG,Visual,48.51666667,-47.93333333,1958,1958,June,6/24/58,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,464,464,N,Aircraft,USCG,Visual,49.01666667,-48.93333333,1958,1958,June,6/24/58,,Growler,,1,,,,,,,,,,,,,,,,,,,,
